path,artist,author,title,description,date,medium,dimensions,institution,department,inscriptions,notes,accession_number,source,permission,categories
/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Acara (Cupido)urn-3:FMUS.MCZ:2004-409337.jpg,"[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]",Acara (Cupido),Taxonomic Classification: Animalia--Cichlidae--Aequidens (?). Common Name: Cichlid,1865-10-27,watercolor on paper,5 x 6 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],Acara (Cupido) Lago de January Mesops. 27 Oct.,1 fish drawing (2 x 4 cm.),MH:MCZArtwork ARC_209-110,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-110 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Heroinii (Lake January, Brazil, 27 October 1865)urn-3:FMUS.MCZ:2004-409338.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Heroinii (Lake January, Brazil, 27 October 1865)",Taxonomic Classification: Animalia--Cichlidae. Common Name: Cichlid. Original Name: Acara (Heros),1865-10-27,watercolor on paper,5 x 6 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Acara (Heros) Lago de January 27 Oct. Il y en a un plus gr-- eyupl.--Agassiz, Louis",1 fish drawing (2 x 4 cm.),MH:MCZArtwork ARC_209-111,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-111 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/3 sharphead eartheaters (Lago Jose, Brazil, 28 August 1865)urn-3:FMUS.MCZ:2004-409339.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","3 sharphead eartheaters (Lago Jose, Brazil, 28 August 1865)",Taxonomic Classification: Animalia--Cichlidae--Aequidens.Taxonomic Classification: Animalia--Cichlidae--Geophagus.Taxonomic Classification: Animalia--Cichlidae--Satanoperca acuticeps (Heckel 1840),1865-08-28,pencil on paper,8 x 18 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Acara. Lago Jose assu - Tupy nambaranas.. (2 especes) Plerops. grossi. une seule rangu petits de dents pointeurs en heut & en bas. [above pencil drawing:] jeune [clockwise around watercolor at lower right:] 19 adult 3. 28 Aout, Jose Assu--Agassiz, Louis. [no additional annotation]",3 fish drawings: 2 x 6 cm. (pencil drawing); 3 x 7 cm. (watercolor); and 4 x 9 cm. (watercolor),MH:MCZArtwork ARC_209-112,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-112 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Satanoperca acuticeps (Manaos, Brazil, 17 November 1865)urn-3:FMUS.MCZ:2004-409341.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Satanoperca acuticeps (Manaos, Brazil, 17 November 1865)",Taxonomic Classification: Animalia--Cichlidae--Satanoperca acuticeps (Heckel 1840). Common Name: Sharphead eartheater,1865-11-17,watercolor on paper,9 x 17 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Pleiops. Manaos, 17 Nov. Lago Hyannary. Manaos 17 Nov.",2 fish drawings (5 x 8 cm. and 2 x 4 cm.),MH:MCZArtwork ARC_209-114,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-114 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Apistogramma pertensis (Lake January, Brazil, 17 November 1865)urn-3:FMUS.MCZ:2004-409342.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Apistogramma pertensis (Lake January, Brazil, 17 November 1865)",Taxonomic Classification: Animalia--Cichlidae--Apistogramma pertensis (Haseman 1911). Common Name: Amazon dwarf cichlid. Original Name: Spilurus,1865-11-17,watercolor on paper,6 x 8 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Lago Hyannary. Manaos 17 Nov. Spilurus--Agassiz, Louis",1 fish drawing (2 x 4 cm.),MH:MCZArtwork ARC_209-115,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-115 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Satanoperca jurupari (Lake January, Brazil, 28 October 1865)urn-3:FMUS.MCZ:2004-409343.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Satanoperca jurupari (Lake January, Brazil, 28 October 1865)",Taxonomic Classification: Animalia--Cichlidae--Satanoperca jurupari (Heckel 1840). Common Name: Demon eartheater. Original Name: Acara tinga,1865-10-28,watercolor on paper,10 x 17 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Acara Tinga Lago de Joanery 28 Oct. Les icailles sont accentrees pas la couleur.--Agassiz, Louis. les bin views nous pas de trams transverse",1 fish drawing (7 x 11 cm.),MH:MCZArtwork ARC_209-116,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-116 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Crenicichla marmorata (Lago Maximo, Brazil)urn-3:FMUS.MCZ:2004-409345.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Crenicichla marmorata (Lago Maximo, Brazil)",Taxonomic Classification: Animalia--Cichlidae--Crenicichla marmorata (cf.). Common Name: Pike cichlid. Original Name: Jacunda,,watercolor on paper,6 x 11 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],Jacunda. Lago Maximo,1 fish drawing (3 x 9 cm.),MH:MCZArtwork ARC_209-118,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-118 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Crenicichla marmorata (Lago Maximo, Brazil; green and red)urn-3:FMUS.MCZ:2004-409346.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Crenicichla marmorata (Lago Maximo, Brazil; green and red)",Taxonomic Classification: Animalia--Cichlidae--Crenicichla marmorata (cf.). Common Name: Pike cichlid. Original Name: Jacunda,,watercolor on paper,5 x 11 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],Jacunda. Lago Maximo,1 fish drawing (3 x 9 cm.),MH:MCZArtwork ARC_209-119,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-119 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Acarichthys heckelii (Lago Jose Assu, Brazil, 29 August 1865)urn-3:FMUS.MCZ:2006-882092.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Acarichthys heckelii (Lago Jose Assu, Brazil, 29 August 1865)",Taxonomic Classification: Animalia--Cichlidae--Acarichthys heckelii (Müller & Troschel 1849). Common Name: Thread-finned cichlid. Original Name: Acara tinga,1865-08-29,pencil on paper,10 x 18 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Acara tinga. Rappelle Lmaris 15 13 3 Protonotus Jose Apu 29 Aoust noir. paler red 13 transvers. bands tres [illegible] gone. Longitudinal [illegible] adult branchiost. vonges. bande noir taches noirs green [illegible] 3 edge black pay de tache--Agassiz, Louis","Watercolor and pencil sketch of cichlid (4 x 7 cm., 5 x 10 cm.)",MH:MCZArtwork ARC_209-122,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-122 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Apistogramma agassizii (Manaos, Brazil, 17 November 1865)urn-3:FMUS.MCZ:2004-409349.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Apistogramma agassizii (Manaos, Brazil, 17 November 1865)",Taxonomic Classification: Animalia--Cichlidae--Apistogramma agassizii (Steindachner 1875). Common Name: Agassiz's dwarf cichlid. Original Name: Spilurus,1865-11-17,watercolor on paper,6 x 10 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],Lago Hyanuery Manaos 17 Nov,1 fish drawing (3 x 5 cm.),MH:MCZArtwork ARC_209-123,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-123 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Apistogramma agassizii (Lake January, Brazil, 22 November 1865)urn-3:FMUS.MCZ:2004-409351.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Apistogramma agassizii (Lake January, Brazil, 22 November 1865)",Taxonomic Classification: Animalia--Cichlidae--Apistogramma agassizii (Steindachner 1875). Common Name: Agassiz's dwarf cichlid. Original Name: Spilurus,1865-11-22,watercolor on paper,8 x 10 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],Manaos 22 Nov. Lago Hyanuary D'Coutinho,1 fish drawing (3 x 6 cm.),MH:MCZArtwork ARC_209-125,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-125 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
"/Users/gregorymccollum/Desktop/Python/Harvard/WikiImages/Apistogramma agassizii (Lake January, Brazil, 17 November 1865; 2 fish, plus anatomical cross section)urn-3:FMUS.MCZ:2004-409352.jpg","[[wikidata:Q53499085|Burkhardt, Jacques]]","[[wikidata:Q53499085|Burkhardt, Jacques]]","Apistogramma agassizii (Lake January, Brazil, 17 November 1865; 2 fish, plus anatomical cross section)",Taxonomic Classification: Animalia--Cichlidae--Apistogramma agassizii (Steindachner 1875). Common Name: Agassiz's dwarf cichlid. Original Name: Spilurus,1865-11-17,watercolor on paper,8 x 18 cm.,[[wikidata:Q13371|Harvard University]],[[wikidata:Q53528757|Ernst Mayr Library]],"Lago Hyanuary Manaos 17 Nov Spilurus Lago Hyanuary Manaos 17 Nov.--Agassiz, Louis","2 fish drawings plus anatomical cross section (2 x 4 cm., 2 x 4 cm., 1 x 1 cm.)",MH:MCZArtwork ARC_209-126,Harvard CURIOSity Collection - Jacques Burkhardt Scientific Drawings: http://id.lib.harvard.edu/curiosity/jacques-burkhardt-scientific-drawings/33-ARC_209-126 ,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information (URI: https://rightsstatements.org/page/NoC-US/1.0/?language=en)",Jacques Burkhardt Scientific Drawings
